eventId;personRoleId;checkIn;checkOut;status;comment;justificationUrl;coordenates;modality;createdAt;updatedAt;createdBy;updatedBy
781;279;2025-10-28 16:29:40.208;2025-11-07 18:30:10.475;PRESENTE;"";"";13.9898581,-89.6869808;Presencial;2025-10-28 16:29:40.209;2025-11-07 18:30:10.476;279;279
699;54;2025-10-29 13:45:42.403;2025-11-03 21:36:37.388;PRESENTE;"";"";13.3530106,-88.9433891;Presencial;2025-10-29 13:45:42.404;2025-11-03 21:36:37.389;54;54
699;339;2025-10-29 13:45:42.407;2025-11-03 21:36:37.388;PRESENTE;"";"";13.3530106,-88.9433891;Presencial;2025-10-29 13:45:42.408;2025-11-03 21:36:37.389;54;54
491;160;2025-11-04 18:09:34.812;2025-11-05 17:21:14.611;PRESENTE;"";"";13.444302,-88.750452;Presencial;2025-11-04 18:09:34.812;2025-11-05 17:21:14.612;160;160
482;194;2025-10-28 15:24:56.808;2025-11-06 16:31:51.324;PRESENTE;"";"";13.3463502,-88.4397955;Presencial;2025-10-28 15:24:56.809;2025-11-06 16:31:51.325;194;194
513;220;2025-11-03 21:52:46.135;2025-11-06 21:22:36.305;PRESENTE;"";"";13.655117389972075,-89.19759782801229;Presencial;2025-11-03 21:52:46.136;2025-11-06 21:22:36.306;220;220
537;244;2025-11-04 18:11:58.386;2025-11-10 19:09:16.202;PRESENTE;"";"";13.276098,-88.546572;Presencial;2025-11-04 18:11:58.387;2025-11-10 19:09:16.203;244;244
648;8;2025-10-28 17:08:39.482;2025-11-04 18:00:01.297;PRESENTE;"";"";13.6116205,-89.2331091;Presencial;2025-10-28 17:08:39.482;2025-11-04 18:00:01.298;8;8
484;196;2025-10-28 13:38:39.279;2025-11-05 15:30:29.374;PRESENTE;"";"";14.0269884,-89.7834046;Presencial;2025-10-28 13:38:39.28;2025-11-05 15:30:29.375;196;196
769;147;2025-10-28 15:32:27.719;2025-10-28 15:32:51.729;PRESENTE;"";"";13.5143565,-88.3825571;Presencial;2025-10-28 15:32:27.72;2025-10-28 15:32:51.729;147;147
769;2830;2025-10-28 15:32:27.723;2025-10-28 15:32:51.729;PRESENTE;"";"";13.5143565,-88.3825571;Presencial;2025-10-28 15:32:27.724;2025-10-28 15:32:51.729;147;147
239;806;2025-11-06 16:05:09.783;2025-11-07 13:45:33.297;PRESENTE;"";"";13.7081853,-89.2216867;Presencial;2025-11-06 16:05:09.784;2025-11-07 13:45:33.298;178;178
537;244;2025-10-31 14:30:36.415;2025-11-10 19:09:16.202;PRESENTE;"";"";13.2942923,-88.5482014;Presencial;2025-10-31 14:30:36.416;2025-11-10 19:09:16.203;244;244
699;4918;2025-10-29 13:45:42.411;2025-11-03 21:36:37.388;PRESENTE;"";"";13.3530106,-88.9433891;Presencial;2025-10-29 13:45:42.411;2025-11-03 21:36:37.389;54;54
307;762;2025-10-29 13:14:06.176;2025-11-06 16:01:37.715;PRESENTE;"";"";13.7367086,-89.716291;Presencial;2025-10-29 13:14:06.176;2025-11-06 16:01:37.716;120;120
230;246;2025-11-04 15:57:10.488;2025-11-07 17:03:10.911;PRESENTE;"";"";13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.488;2025-11-07 17:03:10.912;246;246
537;4828;2025-10-31 14:30:36.419;2025-11-10 19:09:16.202;PRESENTE;"";"";13.2942923,-88.5482014;Presencial;2025-10-31 14:30:36.419;2025-11-10 19:09:16.203;244;244
781;1842;2025-10-28 16:29:40.213;2025-11-07 18:30:10.475;PRESENTE;"";"";13.9898581,-89.6869808;Presencial;2025-10-28 16:29:40.214;2025-11-07 18:30:10.476;279;279
501;164;2025-10-28 15:33:22.679;2025-11-04 21:42:34.097;PRESENTE;"";"";13.8984538,-89.8980775;Presencial;2025-10-28 15:33:22.679;2025-11-04 21:42:34.098;164;164
489;3702;2025-10-31 14:59:02.478;2025-11-06 16:20:34.931;PRESENTE;"";"";13.7048538,-89.1453351;Presencial;2025-10-31 14:59:02.479;2025-11-06 16:20:34.932;200;200
500;210;2025-11-03 15:15:03.141;2025-11-06 17:20:56.747;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-11-03 15:15:03.142;2025-11-06 17:20:56.748;210;210
580;749;2025-11-05 17:23:14.53;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8012377,-89.1767005;Presencial;2025-11-05 17:23:14.531;2025-11-06 18:23:14.124;126;126
324;142;2025-10-28 17:06:34.777;2025-11-03 17:37:02.366;PRESENTE;"";"";14.0426435,-89.6158125;Presencial;2025-10-28 17:06:34.778;2025-11-03 17:37:02.367;142;142
324;4188;2025-10-28 17:06:34.784;2025-11-03 17:37:02.366;PRESENTE;"";"";14.0426435,-89.6158125;Presencial;2025-10-28 17:06:34.784;2025-11-03 17:37:02.367;142;142
732;173;2025-10-30 17:03:57.431;2025-10-30 17:52:17.542;PRESENTE;"";"";13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.431;2025-10-30 17:52:17.543;173;173
537;244;2025-10-31 17:35:45.689;2025-11-10 19:09:16.202;PRESENTE;"";"";13.2962218,-88.5582427;Presencial;2025-10-31 17:35:45.69;2025-11-10 19:09:16.203;244;244
732;3846;2025-10-30 17:03:57.435;2025-10-30 17:52:17.542;PRESENTE;"";"";13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.435;2025-10-30 17:52:17.543;173;173
732;4768;2025-10-30 17:03:57.439;2025-10-30 17:52:17.542;PRESENTE;"";"";13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.44;2025-10-30 17:52:17.543;173;173
765;273;2025-10-29 02:39:05.488;2025-11-05 21:48:48.646;PRESENTE;"";"";13.7377047,-89.1349473;Presencial;2025-10-29 02:39:05.488;2025-11-05 21:48:48.646;273;273
367;102;2025-11-05 16:23:28.865;2025-11-05 17:00:07.454;PRESENTE;"";"";14.1041988,-88.8545667;Presencial;2025-11-05 16:23:28.866;2025-11-05 17:00:07.455;102;102
367;3656;2025-11-05 16:23:28.869;2025-11-05 17:00:07.454;PRESENTE;"";"";14.1041988,-88.8545667;Presencial;2025-11-05 16:23:28.87;2025-11-05 17:00:07.455;102;102
359;285;2025-11-05 17:38:42.301;2025-11-06 17:53:17.698;PRESENTE;"";"";13.832492,-89.6988061;Presencial;2025-11-05 17:38:42.302;2025-11-06 17:53:17.699;285;285
648;2291;2025-10-28 17:08:39.486;2025-11-04 18:00:01.297;PRESENTE;"";"";13.6116205,-89.2331091;Presencial;2025-10-28 17:08:39.486;2025-11-04 18:00:01.298;8;8
580;467;2025-11-05 17:23:14.534;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8012377,-89.1767005;Presencial;2025-11-05 17:23:14.534;2025-11-06 18:23:14.124;126;126
359;2629;2025-11-05 17:38:42.306;2025-11-06 17:53:17.698;PRESENTE;"";"";13.832492,-89.6988061;Presencial;2025-11-05 17:38:42.307;2025-11-06 17:53:17.699;285;285
300;112;2025-10-31 16:24:34.274;2025-11-05 15:06:03.34;PRESENTE;"";"";13.9120721,-89.2792342;Presencial;2025-10-31 16:24:34.274;2025-11-05 15:06:03.341;112;112
500;4662;2025-11-03 15:15:03.145;2025-11-06 17:20:56.747;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-11-03 15:15:03.146;2025-11-06 17:20:56.748;210;210
765;2810;2025-10-29 02:39:05.494;2025-11-05 21:48:48.646;PRESENTE;"";"";13.7377047,-89.1349473;Presencial;2025-10-29 02:39:05.495;2025-11-05 21:48:48.646;273;273
300;5004;2025-10-31 16:24:34.278;2025-11-05 15:06:03.34;PRESENTE;"";"";13.9120721,-89.2792342;Presencial;2025-10-31 16:24:34.279;2025-11-05 15:06:03.341;112;112
175;46;2025-10-28 16:33:11.611;2025-10-28 18:17:33.636;PRESENTE;"";"";13.9919562,-89.5623373;Presencial;2025-10-28 16:33:11.612;2025-10-28 18:17:33.636;46;46
175;1530;2025-10-28 16:33:11.616;2025-10-28 18:17:33.636;PRESENTE;"";"";13.9919562,-89.5623373;Presencial;2025-10-28 16:33:11.617;2025-10-28 18:17:33.636;46;46
405;66;2025-10-28 18:12:06.549;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.55;2025-10-28 18:26:20.488;66;66
405;66;2025-10-28 18:12:06.551;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.552;2025-10-28 18:26:20.488;66;66
340;259;2025-11-03 21:51:44.438;2025-11-05 17:00:13.47;PRESENTE;"";"";13.2047017,-87.71387;Presencial;2025-11-03 21:51:44.439;2025-11-05 17:00:13.471;259;259
405;1690;2025-10-28 18:12:06.555;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.556;2025-10-28 18:26:20.488;66;66
340;1926;2025-11-03 21:51:44.443;2025-11-05 17:00:13.47;PRESENTE;"";"";13.2047017,-87.71387;Presencial;2025-11-03 21:51:44.444;2025-11-05 17:00:13.471;259;259
307;120;2025-10-29 21:33:05.446;2025-11-06 16:01:37.715;PRESENTE;"";"";13.7465143,-89.7077173;Presencial;2025-10-29 21:33:05.447;2025-11-06 16:01:37.716;120;120
331;153;2025-11-03 16:08:49.277;2025-11-05 18:31:31.387;PRESENTE;"";"";13.7695124,-88.333563;Presencial;2025-11-03 16:08:49.278;2025-11-05 18:31:31.388;153;153
1385;5323;2025-10-28 16:09:25.57;2025-11-04 18:35:16.826;PRESENTE;"";"";13.6895112,-89.2372016;Presencial;2025-10-28 16:09:25.576;2025-11-04 18:35:16.828;5323;286
601;117;2025-10-28 17:07:59.426;2025-10-28 21:44:10.388;PRESENTE;"";"";13.7392699,-88.977049;Presencial;2025-10-28 17:07:59.426;2025-10-28 21:44:10.388;117;117
601;4958;2025-10-28 17:07:59.43;2025-10-28 21:44:10.388;PRESENTE;"";"";13.7392699,-88.977049;Presencial;2025-10-28 17:07:59.431;2025-10-28 21:44:10.388;117;117
513;4289;2025-11-03 21:52:46.139;2025-11-06 21:22:36.305;PRESENTE;"";"";13.655117389972075,-89.19759782801229;Presencial;2025-11-03 21:52:46.139;2025-11-06 21:22:36.306;220;220
1385;600;2025-10-28 16:09:25.874;2025-11-04 18:35:16.826;PRESENTE;"";"";13.6895112,-89.2372016;Presencial;2025-10-28 16:09:25.875;2025-11-04 18:35:16.828;5323;286
1385;1388;2025-10-28 16:09:26.015;2025-11-04 18:35:16.826;PRESENTE;"";"";13.6895112,-89.2372016;Presencial;2025-10-28 16:09:26.016;2025-11-04 18:35:16.828;5323;286
300;112;2025-10-31 16:24:34.554;2025-11-05 15:06:03.34;PRESENTE;"";"";13.9120721,-89.2792342;Presencial;2025-10-31 16:24:34.555;2025-11-05 15:06:03.341;112;112
331;4858;2025-11-03 16:08:49.281;2025-11-05 18:31:31.387;PRESENTE;"";"";13.7695124,-88.333563;Presencial;2025-11-03 16:08:49.282;2025-11-05 18:31:31.388;153;153
230;518;2025-11-04 15:57:10.492;2025-11-07 17:03:10.911;PRESENTE;"";"";13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.493;2025-11-07 17:03:10.912;246;246
208;66;2025-10-27 22:20:34.379;2025-10-27 22:20:46.512;PRESENTE;"";"";13.385685,-88.6680533;Presencial;2025-10-27 22:20:34.38;2025-10-27 22:20:46.513;66;66
208;1690;2025-10-27 22:20:34.385;2025-10-27 22:20:46.512;PRESENTE;"";"";13.385685,-88.6680533;Presencial;2025-10-27 22:20:34.385;2025-10-27 22:20:46.513;66;66
522;229;2025-10-28 16:14:49.047;2025-11-07 17:14:38.074;PRESENTE;"";"";13.7406364,-89.7456506;Presencial;2025-10-28 16:14:49.048;2025-11-07 17:14:38.075;229;229
418;47;2025-10-31 15:24:10.226;2025-11-06 15:36:10.434;PRESENTE;"";"";13.3097934,-88.1199304;Presencial;2025-10-31 15:24:10.227;2025-11-06 15:36:10.435;47;47
699;811;2025-10-30 14:09:21.888;2025-11-03 21:36:37.388;PRESENTE;"";"";13.5403374,-89.1290846;Presencial;2025-10-30 14:09:21.889;2025-11-03 21:36:37.389;54;54
591;303;2025-11-03 16:08:53.917;2025-11-07 18:17:19.742;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-11-03 16:08:53.918;2025-11-07 18:17:19.743;303;303
528;236;2025-10-29 19:33:21.591;2025-11-06 17:43:40.729;PRESENTE;"";"";13.5017226,-88.536007;Presencial;2025-10-29 19:33:21.592;2025-11-06 17:43:40.73;236;236
454;4326;2025-10-29 13:38:45.989;2025-11-06 15:45:46.419;PRESENTE;"";"";13.8013283,-89.3555012;Presencial;2025-10-29 13:38:45.989;2025-11-06 15:45:46.42;4;4
230;246;2025-11-04 15:57:10.489;2025-11-07 17:03:10.911;PRESENTE;"";"";13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.49;2025-11-07 17:03:10.912;246;246
452;7;2025-10-28 13:41:42.157;2025-11-04 19:58:28.807;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-10-28 13:41:42.158;2025-11-04 19:58:28.808;7;7
324;142;2025-10-28 17:06:34.795;2025-11-03 17:37:02.366;PRESENTE;"";"";14.0426435,-89.6158125;Presencial;2025-10-28 17:06:34.796;2025-11-03 17:37:02.367;142;142
746;166;2025-10-28 14:24:08.218;2025-11-04 17:33:55.158;PRESENTE;"";"";13.722576,-89.7179721;Presencial;2025-10-28 14:24:08.218;2025-11-04 17:33:55.159;166;166
531;268;2025-10-31 14:16:51.845;2025-11-08 17:18:39.425;PRESENTE;"";"";14.3768894,-89.2139819;Presencial;2025-10-31 14:16:51.845;2025-11-08 17:18:39.426;268;268
418;2743;2025-10-31 15:24:10.232;2025-11-06 15:36:10.434;PRESENTE;"";"";13.3097934,-88.1199304;Presencial;2025-10-31 15:24:10.233;2025-11-06 15:36:10.435;47;47
746;2105;2025-10-28 14:24:08.222;2025-11-04 17:33:55.158;PRESENTE;"";"";13.722576,-89.7179721;Presencial;2025-10-28 14:24:08.223;2025-11-04 17:33:55.159;166;166
524;232;2025-10-28 15:31:17.76;2025-11-08 03:09:08.802;PRESENTE;"";"";14.1344122,-88.9652798;Presencial;2025-10-28 15:31:17.761;2025-11-08 03:09:08.802;232;232
353;4310;2025-10-31 13:38:38.252;2025-11-05 19:38:01.102;PRESENTE;"";"";13.695929,-88.821569;Presencial;2025-10-31 13:38:38.253;2025-11-05 19:38:01.102;295;295
781;2408;2025-11-03 13:50:19.983;2025-11-07 18:30:10.475;PRESENTE;"";"";13.9861044,-89.6732076;Presencial;2025-11-03 13:50:19.983;2025-11-07 18:30:10.476;279;279
781;3332;2025-11-03 13:50:19.987;2025-11-07 18:30:10.475;PRESENTE;"";"";13.9861044,-89.6732076;Presencial;2025-11-03 13:50:19.987;2025-11-07 18:30:10.476;279;279
496;162;2025-10-29 14:14:36.264;2025-11-06 19:51:29.362;PRESENTE;"";"";14.1527217,-89.5722251;Presencial;2025-10-29 14:14:36.265;2025-11-06 19:51:29.363;162;162
363;105;2025-11-05 16:24:34.839;2025-11-05 16:51:24.595;PRESENTE;"";"";13.8570051,-89.8039003;Presencial;2025-11-05 16:24:34.84;2025-11-05 16:51:24.596;105;105
368;101;2025-10-28 15:33:40.272;2025-11-06 17:56:02.157;PRESENTE;"";"";13.8010567,-89.3605632;Presencial;2025-10-28 15:33:40.272;2025-11-06 17:56:02.158;101;101
324;4188;2025-10-28 17:06:34.799;2025-11-03 17:37:02.366;PRESENTE;"";"";14.0426435,-89.6158125;Presencial;2025-10-28 17:06:34.8;2025-11-03 17:37:02.367;142;142
489;200;2025-10-29 15:17:58.782;2025-11-06 16:20:34.931;PRESENTE;"";"";13.6896206,-89.13204;Presencial;2025-10-29 15:17:58.783;2025-11-06 16:20:34.932;200;200
732;173;2025-10-30 17:03:57.435;2025-10-30 17:52:17.542;PRESENTE;"";"";13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.435;2025-10-30 17:52:17.543;173;173
732;3846;2025-10-30 17:03:57.441;2025-10-30 17:52:17.542;PRESENTE;"";"";13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.441;2025-10-30 17:52:17.543;173;173
531;1161;2025-10-31 14:16:51.854;2025-11-08 17:18:39.425;PRESENTE;"";"";14.3768894,-89.2139819;Presencial;2025-10-31 14:16:51.855;2025-11-08 17:18:39.426;268;268
475;189;2025-10-28 16:31:18.624;2025-11-06 22:09:19.534;PRESENTE;"";"";13.7948675,-89.1873835;Presencial;2025-10-28 16:31:18.624;2025-11-06 22:09:19.535;189;189
392;1016;2025-11-03 14:17:39.499;2025-11-07 20:36:10.151;PRESENTE;"";"";13.7279424,-89.3740862;Presencial;2025-11-03 14:17:39.499;2025-11-07 20:36:10.152;78;78
476;318;2025-10-29 14:50:29.359;2025-11-06 20:11:02.884;PRESENTE;"";"";13.9857,-89.6791817;Presencial;2025-10-29 14:50:29.36;2025-11-06 20:11:02.885;318;318
230;518;2025-11-04 15:57:10.494;2025-11-07 17:03:10.911;PRESENTE;"";"";13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.495;2025-11-07 17:03:10.912;246;246
440;18;2025-10-30 13:09:45.915;2025-10-31 18:14:56.008;PRESENTE;"";"";13.7286043,-89.202154;Presencial;2025-10-30 13:09:45.915;2025-10-31 18:14:56.008;18;18
491;160;2025-11-04 18:09:34.814;2025-11-05 17:21:14.611;PRESENTE;"";"";13.444302,-88.750452;Presencial;2025-11-04 18:09:34.815;2025-11-05 17:21:14.612;160;160
363;105;2025-10-28 15:25:29.238;2025-11-05 16:51:24.595;PRESENTE;"";"";13.8570041,-89.8039057;Presencial;2025-10-28 15:25:29.239;2025-11-05 16:51:24.596;105;105
1383;5323;2025-10-28 14:26:54.043;2025-10-28 17:54:14.718;PRESENTE;"";"";13.6895806,-89.2373036;Virtual;2025-10-28 14:26:54.044;2025-10-28 17:54:14.719;5323;5323
1383;4413;2025-10-28 14:26:54.046;2025-10-28 17:54:14.718;PRESENTE;"";"";13.6895806,-89.2373036;Virtual;2025-10-28 14:26:54.047;2025-10-28 17:54:14.719;5323;5323
1383;1388;2025-10-28 14:26:54.05;2025-10-28 17:54:14.718;PRESENTE;"";"";13.6895806,-89.2373036;Virtual;2025-10-28 14:26:54.05;2025-10-28 17:54:14.719;5323;5323
527;235;2025-10-31 13:11:19.477;2025-11-07 16:54:08.988;PRESENTE;"";"";13.5015991,-87.9968077;Presencial;2025-10-31 13:11:19.478;2025-11-07 16:54:08.989;235;235
580;2158;2025-11-06 17:16:51.362;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8146558,-89.18655;Presencial;2025-11-06 17:16:51.363;2025-11-06 18:23:14.124;126;126
537;244;2025-11-04 16:38:35.828;2025-11-10 19:09:16.202;PRESENTE;"";"";13.2754843,-88.546515;Presencial;2025-11-04 16:38:35.829;2025-11-10 19:09:16.203;244;244
537;3911;2025-11-04 16:38:35.834;2025-11-10 19:09:16.202;PRESENTE;"";"";13.2754843,-88.546515;Presencial;2025-11-04 16:38:35.834;2025-11-10 19:09:16.203;244;244
107;7;2025-10-29 13:42:47.403;2025-11-05 15:49:53.382;PRESENTE;"";"";13.5142742,-89.3904036;Presencial;2025-10-29 13:42:47.404;2025-11-05 15:49:53.383;7;7
353;396;2025-10-30 13:02:18.572;2025-11-05 19:38:01.102;PRESENTE;"";"";13.5890767,-88.74184;Presencial;2025-10-30 13:02:18.573;2025-11-05 19:38:01.102;295;295
591;988;2025-11-03 16:08:53.921;2025-11-07 18:17:19.742;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-11-03 16:08:53.921;2025-11-07 18:17:19.743;303;303
537;5089;2025-11-04 18:11:58.393;2025-11-10 19:09:16.202;PRESENTE;"";"";13.276098,-88.546572;Presencial;2025-11-04 18:11:58.394;2025-11-10 19:09:16.203;244;244
405;66;2025-10-27 22:20:58.684;2025-10-28 18:26:20.488;PRESENTE;"";"";13.385685,-88.6680533;Presencial;2025-10-27 22:20:58.685;2025-10-28 18:26:20.488;66;66
405;1856;2025-10-27 22:20:58.688;2025-10-28 18:26:20.488;PRESENTE;"";"";13.385685,-88.6680533;Presencial;2025-10-27 22:20:58.688;2025-10-28 18:26:20.488;66;66
405;66;2025-10-28 18:12:06.572;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.573;2025-10-28 18:26:20.488;66;66
405;1690;2025-10-28 18:12:06.577;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.578;2025-10-28 18:26:20.488;66;66
405;66;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.68;2025-10-28 18:26:20.488;66;66
405;1690;2025-10-28 18:12:06.686;2025-10-28 18:26:20.488;PRESENTE;"";"";13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.687;2025-10-28 18:26:20.488;66;66
528;536;2025-10-29 19:33:21.596;2025-11-06 17:43:40.729;PRESENTE;"";"";13.5017226,-88.536007;Presencial;2025-10-29 19:33:21.597;2025-11-06 17:43:40.73;236;236
476;5052;2025-10-29 14:50:29.364;2025-11-06 20:11:02.884;PRESENTE;"";"";13.9857,-89.6791817;Presencial;2025-10-29 14:50:29.365;2025-11-06 20:11:02.885;318;318
368;5174;2025-10-28 15:33:40.276;2025-11-06 17:56:02.157;PRESENTE;"";"";13.8010567,-89.3605632;Presencial;2025-10-28 15:33:40.276;2025-11-06 17:56:02.158;101;101
491;4544;2025-11-04 18:09:34.819;2025-11-05 17:21:14.611;PRESENTE;"";"";13.444302,-88.750452;Presencial;2025-11-04 18:09:34.82;2025-11-05 17:21:14.612;160;160
781;3720;2025-11-03 13:50:19.991;2025-11-07 18:30:10.475;PRESENTE;"";"";13.9861044,-89.6732076;Presencial;2025-11-03 13:50:19.991;2025-11-07 18:30:10.476;279;279
496;4068;2025-10-29 14:14:36.269;2025-11-06 19:51:29.362;PRESENTE;"";"";14.1527217,-89.5722251;Presencial;2025-10-29 14:14:36.27;2025-11-06 19:51:29.363;162;162
688;3436;2025-10-29 15:51:49.992;2025-11-06 21:15:54.903;PRESENTE;"";"";13.7183244,-88.89211;Presencial;2025-10-29 15:51:49.993;2025-11-06 21:15:54.904;37;37
580;467;2025-10-31 13:46:50.328;2025-11-06 18:23:14.123;PRESENTE;"";"";13.8060657,-89.1739412;Presencial;2025-10-31 13:46:50.328;2025-11-06 18:23:14.124;126;126
527;2769;2025-10-31 13:11:19.485;2025-11-07 16:54:08.988;PRESENTE;"";"";13.5015991,-87.9968077;Presencial;2025-10-31 13:11:19.485;2025-11-07 16:54:08.989;235;235
395;75;2025-10-30 20:08:30.39;2025-11-04 14:53:34.165;PRESENTE;"";"";13.9185533,-89.8496054;Presencial;2025-10-30 20:08:30.391;2025-11-04 14:53:34.166;75;75
107;3717;2025-10-29 13:42:47.407;2025-11-05 15:49:53.382;PRESENTE;"";"";13.5142742,-89.3904036;Presencial;2025-10-29 13:42:47.408;2025-11-05 15:49:53.383;7;7
746;1226;2025-10-28 14:24:08.226;2025-11-04 17:33:55.158;PRESENTE;"";"";13.722576,-89.7179721;Presencial;2025-10-28 14:24:08.227;2025-11-04 17:33:55.159;166;166
367;102;2025-10-29 18:27:28.585;2025-11-05 17:00:07.454;PRESENTE;"";"";14.0517409,-88.9513196;Presencial;2025-10-29 18:27:28.586;2025-11-05 17:00:07.455;102;102
366;103;2025-11-06 16:07:50.84;2025-11-06 17:09:04.076;PRESENTE;"";"";13.8899249,-89.9219196;Presencial;2025-11-06 16:07:50.84;2025-11-06 17:09:04.076;103;103
390;79;2025-10-31 15:29:31.129;2025-10-31 21:14:05.839;PRESENTE;"";"";13.7814312,-89.1837928;Presencial;2025-10-31 15:29:31.13;2025-10-31 21:14:05.84;79;79
390;2365;2025-10-31 15:29:31.136;2025-10-31 21:14:05.839;PRESENTE;"";"";13.7814312,-89.1837928;Presencial;2025-10-31 15:29:31.137;2025-10-31 21:14:05.84;79;79
300;112;2025-11-03 21:11:00.903;2025-11-05 15:06:03.34;PRESENTE;"";"";13.8340413,-89.2771027;Presencial;2025-11-03 21:11:00.904;2025-11-05 15:06:03.341;112;112
333;155;2025-10-28 15:39:02.195;2025-11-04 15:00:47.064;PRESENTE;"";"";13.8190447,-89.1394169;Presencial;2025-10-28 15:39:02.196;2025-11-04 15:00:47.065;155;155
236;179;2025-10-28 14:31:47.076;2025-10-28 15:02:28.864;PRESENTE;"";"";13.9846132,-89.5331577;Presencial;2025-10-28 14:31:47.076;2025-10-28 15:02:28.865;179;179
236;400;2025-10-28 14:31:47.079;2025-10-28 15:02:28.864;PRESENTE;"";"";13.9846132,-89.5331577;Presencial;2025-10-28 14:31:47.08;2025-10-28 15:02:28.865;179;179
236;2660;2025-10-28 14:31:47.083;2025-10-28 15:02:28.864;PRESENTE;"";"";13.9846132,-89.5331577;Presencial;2025-10-28 14:31:47.083;2025-10-28 15:02:28.865;179;179
433;27;2025-10-30 20:11:27.844;2025-11-06 16:11:17.797;PRESENTE;"";"";13.4966909,-89.030484;Presencial;2025-10-30 20:11:27.844;2025-11-06 16:11:17.798;27;27
555;283;2025-10-28 13:47:34.595;2025-11-05 18:33:50.599;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-10-28 13:47:34.596;2025-11-05 18:33:50.6;283;283
529;2692;2025-11-03 19:47:09.88;2025-11-05 16:25:48.058;PRESENTE;"";"";13.6976637,-87.9922589;Presencial;2025-11-03 19:47:09.88;2025-11-05 16:25:48.058;237;237
537;244;2025-11-04 18:11:58.387;2025-11-10 19:09:16.202;PRESENTE;"";"";13.276098,-88.546572;Presencial;2025-11-04 18:11:58.387;2025-11-10 19:09:16.203;244;244
529;237;2025-11-04 15:11:33.168;2025-11-05 16:25:48.058;PRESENTE;"";"";13.7101312,-89.2076032;Presencial;2025-11-04 15:11:33.169;2025-11-05 16:25:48.058;237;237
384;2389;2025-10-28 14:36:15.403;2025-11-07 17:16:35.008;AUSENTE;La docente Jackeline Yajaira Ruiz de la Cruz, ya no labora en el Centro Escolar de Ozatlán;https://drive.google.com/file/d/1Km9wRBrPh59GQH3niseYKs1RKY79Aenm/view?usp=drive_link;13.710045,-89.1372527;Presencial;2025-10-28 14:36:15.404;2025-11-07 17:16:35.008;85;85
329;147;2025-10-28 15:33:28.402;2025-10-31 16:09:48.726;PRESENTE;"";"";13.5143511,-88.3825512;Presencial;2025-10-28 15:33:28.403;2025-10-31 16:09:48.727;147;147
329;2830;2025-10-28 15:33:28.407;2025-10-31 16:09:48.726;PRESENTE;"";"";13.5143511,-88.3825512;Presencial;2025-10-28 15:33:28.407;2025-10-31 16:09:48.727;147;147
555;1512;2025-10-28 13:47:34.6;2025-11-05 18:33:50.599;PRESENTE;"";"";13.6980638,-89.1915341;Presencial;2025-10-28 13:47:34.601;2025-11-05 18:33:50.6;283;283
537;1362;2025-10-31 17:35:45.695;2025-11-10 19:09:16.202;PRESENTE;"";"";13.2962218,-88.5582427;Presencial;2025-10-31 17:35:45.696;2025-11-10 19:09:16.203;244;244
430;30;2025-10-28 17:11:43.533;2025-11-04 17:29:48.356;PRESENTE;"";"";13.7246978,-89.729585;Presencial;2025-10-28 17:11:43.534;2025-11-04 17:29:48.357;30;30
217;189;2025-10-28 19:50:28.109;2025-11-05 18:09:38.294;PRESENTE;"";"";13.7948905,-89.1873746;Presencial;2025-10-28 19:50:28.109;2025-11-05 18:09:38.295;189;189
495;205;2025-10-29 20:19:05.827;2025-11-03 14:55:39.332;PRESENTE;"";"";13.7311217,-89.1988557;Presencial;2025-10-29 20:19:05.828;2025-11-03 14:55:39.333;205;205
